EXIOBASE_code,EXIOBASE_industry_code,Year,Deforestation_area_ha,Deforestation_emissions_incl_peat_MtCO2,Deforestation_emissions_excl_peat_MtCO2
MX,i02,2007,2675,0.216168036339976,0.216168036339976
MX,i02,2008,2675,0.225120517893446,0.225120517893446
MX,i02,2009,2728,0.22779907723898,0.22779907723898
MX,i02,2010,2834,0.247689624744577,0.247689624744577
MX,i02,2011,2993,0.273568777975659,0.273568777975659
MX,i02,2012,3152,0.287938318042227,0.287938318042227
MX,i02,2013,3311,0.30476362005964,0.30476362005964
MX,i02,2014,3405.66666666667,0.3251346627766,0.3251346627766
MX,i02,2015,3436.66666666667,0.323384732006754,0.323384732006754
MX,i02,2016,3403.33333333333,0.325775723976987,0.325775723976987
MX,i02,2017,3370.33333333333,0.324371415060181,0.324371415060181
MX,i02,2018,3336.33333333333,0.329178598822314,0.329178598822314
TR,i01.a,2005,231.772137048529,0.0769490469635533,0.0756701770509707
TR,i01.a,2006,231.772137048529,0.0772240088943404,0.0756701770509707
TR,i01.a,2007,125.403250130062,0.0419866406850767,0.0404282843466064
TR,i01.a,2008,0,0.00175382712358795,0
TR,i01.a,2009,0,0.0016257743401242,0
TR,i01.a,2010,0,0.00165810554788425,0
TR,i01.a,2011,0,0.00162793791454858,0
TR,i01.a,2012,155.249747574226,0.054804230520303,0.0527635686975494
TR,i01.a,2013,155.249747574226,0.0546194833844796,0.0527635686975494
TR,i01.a,2014,155.249747574226,0.0546338477094474,0.0527635686975494
TR,i01.a,2015,155.249747574226,0.054694299290618,0.0527635686975494
TR,i01.a,2016,155.249747574226,0.054678133227028,0.0527635686975494
TR,i01.a,2017,0,0.00178283263003928,0
TR,i01.a,2018,0,0.00192344597754876,0
TR,i01.b,2005,1145.91908422191,0.577717383617146,0.369327060872685
TR,i01.b,2006,1145.91908422191,0.568901412351651,0.369327060872685
TR,i01.b,2007,0,0.198150202736107,0
TR,i01.b,2008,0,0.200493228668044,0
TR,i01.b,2009,0,0.202941069815449,0
TR,i01.b,2010,0,0.202636578723689,0
TR,i01.b,2011,0,0.198109624598544,0
TR,i01.b,2012,0,0.192404051664507,0
TR,i01.b,2013,1379.59332092602,0.654759225872827,0.459665860631616
TR,i01.b,2014,1379.59332092602,0.657541734309929,0.459665860631616
TR,i01.b,2015,1379.59332092602,0.655807289404811,0.459665860631616
TR,i01.b,2016,1379.59332092602,0.64797473755501,0.459665860631616
TR,i01.b,2017,1379.59332092602,0.646788142600507,0.459665860631616
TR,i01.b,2018,0,0.175041044820997,0
TR,i01.c,2005,1865.33583288594,0.696163127727906,0.59376212554795
TR,i01.c,2006,1865.33583288594,0.698062776226059,0.59376212554795
TR,i01.c,2007,832.038074249401,0.362683990161481,0.260732656488455
TR,i01.c,2008,0,0.0945021928242717,0
TR,i01.c,2009,0,0.0969101943921391,0
TR,i01.c,2010,0,0.0968186805324003,0
TR,i01.c,2011,0,0.0906173425895983,0
TR,i01.c,2012,1124.15292996492,0.465006016429374,0.371917575598444
TR,i01.c,2013,1589.47274831212,0.618727235601611,0.526957203237364
TR,i01.c,2014,1589.47274831212,0.618541365942712,0.526957203237364
TR,i01.c,2015,1589.47274831212,0.619870921644738,0.526957203237364
TR,i01.c,2016,1589.47274831212,0.616874272039628,0.526957203237364
TR,i01.c,2017,465.319818347196,0.236083571630888,0.155039627638919
TR,i01.c,2018,0,0.0831553645754786,0
TR,i01.d,2005,2581.19778262404,-0.0337021734473794,-0.139601530757248
TR,i01.d,2006,2581.19778262404,-0.0292300590827808,-0.139601530757248
TR,i01.d,2007,953.434415749808,0.0835697408613493,-0.0316893585105349
TR,i01.d,2008,0,0.116948220324873,0
TR,i01.d,2009,0,0.111476167574388,0
TR,i01.d,2010,0,0.111335053989312,0
TR,i01.d,2011,0,0.107881161999088,0
TR,i01.d,2012,2008.5782119621,0.125705695272655,0.00977952285134176
TR,i01.d,2013,2512.20319445519,0.111248930841979,-0.00175127231077958
TR,i01.d,2014,2512.20319445519,0.109831415480503,-0.00175127231077958
TR,i01.d,2015,2512.20319445519,0.109416529289728,-0.00175127231077958
TR,i01.d,2016,2512.20319445519,0.115943990475518,-0.00175127231077958
TR,i01.d,2017,503.624982493095,0.107262759510225,-0.0115307951621213
TR,i01.d,2018,0,0.126932544810975,0
TR,i01.e,2005,483.405335348014,0.170194385632914,0.155073826295143
TR,i01.e,2006,483.405335348014,0.171719930207957,0.155073826295143
TR,i01.e,2007,81.3522359309878,0.0418369969854528,0.0254930456213763
TR,i01.e,2008,0,0.0183555064109839,0
TR,i01.e,2009,0,0.0189886579259728,0
TR,i01.e,2010,0,0.0206250228816604,0
TR,i01.e,2011,0,0.0203725988290134,0
TR,i01.e,2012,699.832427396871,0.251022667106548,0.231534316003375
TR,i01.e,2013,1404.50642622992,0.486619659709098,0.466324217654171
TR,i01.e,2014,1404.50642622992,0.4878296684391,0.466324217654171
TR,i01.e,2015,1404.50642622992,0.489493809684373,0.466324217654171
TR,i01.e,2016,1404.50642622992,0.489394682291513,0.466324217654171
TR,i01.e,2017,704.673998833051,0.257958145842256,0.234789901650796
TR,i01.e,2018,0,0.0226940992639682,0
TR,i01.f,2005,0,0.00758104215783816,0
TR,i01.f,2006,0,0.00761785973786008,0
TR,i01.f,2007,0,0.0074480175778357,0
TR,i01.f,2008,0,0.00848059753714562,0
TR,i01.f,2009,0,0.0081918332862081,0
TR,i01.f,2010,0,0.00825947365384637,0
TR,i01.f,2011,0,0.00721987017018309,0
TR,i01.f,2012,0,0.00532537633162587,0
TR,i01.f,2013,284.914303642755,0.102253342360114,0.0949304237732149
TR,i01.f,2014,284.914303642755,0.102203587667143,0.0949304237732149
TR,i01.f,2015,284.914303642755,0.101811251238032,0.0949304237732149
TR,i01.f,2016,284.914303642755,0.102897264702928,0.0949304237732149
TR,i01.f,2017,284.914303642755,0.103206370124965,0.0949304237732149
TR,i01.f,2018,0,0.00698130341337145,0
TR,i01.g,2005,0,0.0123393347022448,0
TR,i01.g,2006,0,0.0138802838591535,0
TR,i01.g,2007,0,0.0132070861669752,0
TR,i01.g,2008,0,0.0130872031422289,0
TR,i01.g,2009,0,0.0106186610525973,0
TR,i01.g,2010,0,0.012075230805995,0
TR,i01.g,2011,0,0.0133169098741037,0
TR,i01.g,2012,0,0.0124959840767866,0
TR,i01.g,2013,0,0.0113500581192944,0
TR,i01.g,2014,0,0.0118117278705824,0
TR,i01.g,2015,0,0.0108490607724656,0
TR,i01.g,2016,0,0.0102947106087691,0
TR,i01.g,2017,0,0.0122473055517551,0
TR,i01.g,2018,0,0.0124560806572329,0
TR,i01.h,2005,29.8297460857794,0.0169531346199434,0.00961405792095692
TR,i01.h,2006,29.8297460857794,0.0161365888145325,0.00961405792095692
TR,i01.h,2007,0,0.00680177460239016,0
TR,i01.h,2008,0,0.00730731040707162,0
TR,i01.h,2009,0,0.00626338819127355,0
TR,i01.h,2010,0,0.00549481394579031,0
TR,i01.h,2011,0,0.00535591459223359,0
TR,i01.h,2012,612.24872184182,0.208586615108275,0.202045400716364
TR,i01.h,2013,728.323818383736,0.247381740447216,0.240365523039592
TR,i01.h,2014,728.323818383736,0.247027885991607,0.240365523039592
TR,i01.h,2015,728.323818383736,0.247391310282615,0.240365523039592
TR,i01.h,2016,728.323818383736,0.247082253434761,0.240365523039592
TR,i01.h,2017,116.075096541916,0.044976695609393,0.0383201223232275
TR,i01.h,2018,0,0.00668932105745648,0
TR,i01.i,2005,12200.2485762473,3.23874489264113,3.23874489264113
TR,i01.i,2006,11671.9026954393,3.12770088787299,3.12770088787299
TR,i01.i,2007,15118.8113133654,4.09161487615647,4.09161487615647
TR,i01.i,2008,18653.7655189594,5.08309353230473,5.08309353230473
TR,i01.i,2009,19101.3827821289,5.23128679393419,5.23128679393419
TR,i01.i,2010,18172.2796944544,5.00194425501474,5.00194425501474
TR,i01.i,2011,16569.1780257387,4.59695100713424,4.59695100713424
TR,i01.i,2012,13145.3037004813,3.64396680660696,3.64396680660696
TR,i01.i,2013,9061.26621820637,2.52104588920816,2.52104588920816
TR,i01.i,2014,8478.4043768231,2.32433197397017,2.32433197397017
TR,i01.i,2015,11277.4023913993,3.10020276076493,3.10020276076493
TR,i01.i,2016,14079.7838488095,3.85148724682741,3.85148724682741
TR,i01.i,2017,19620.909569023,5.33627477598215,5.33627477598215
TR,i01.i,2018,25883.0461911964,7.09131786225096,7.09131786225096
TR,i02,2005,3552.8602729749,0.107493507447469,0.107493507447469
TR,i02,2006,4672.00615378296,0.143048487480932,0.143048487480932
TR,i02,2007,5496.92947801084,0.180064232824734,0.180064232824734
TR,i02,2008,6199.23822149498,0.216399820275958,0.216399820275958
TR,i02,2009,6767.21721787108,0.249710234388358,0.249710234388358
TR,i02,2010,7021.92030554563,0.272144690797883,0.272144690797883
TR,i02,2011,8237.42197426129,0.335802155662622,0.335802155662622
TR,i02,2012,7746.63426077872,0.313861213550306,0.313861213550306
TR,i02,2013,7363.67022226966,0.300880835603282,0.300880835603282
TR,i02,2014,7019.93206365293,0.269802286347858,0.269802286347858
TR,i02,2015,6722.33404907673,0.25797875672918,0.25797875672918
TR,i02,2016,4669.15259166651,0.170684997940896,0.170684997940896
TR,i02,2017,4700.73691904169,0.167834214344407,0.167834214344407
TR,i02,2018,4752.60181765239,0.172570306308825,0.172570306308825
WA,i01.a,2005,23006.3208691923,23.4416295027737,13.7125780083246
WA,i01.a,2006,26292.5355239094,25.0417755683839,15.3243456508658
WA,i01.a,2007,31810.9112413773,28.3943219919656,18.5095761136871
WA,i01.a,2008,37749.1988376671,31.6472783964356,21.8672781564074
WA,i01.a,2009,43751.9579574669,35.2960989288211,25.1974514386163
WA,i01.a,2010,49892.128828136,39.0060935904018,28.7474374301431
WA,i01.a,2011,46707.9443198334,37.0770403465112,26.8271403051056
WA,i01.a,2012,44957.0864797593,36.4374014145066,26.1781170115831
WA,i01.a,2013,36454.9295766195,31.4997112011104,21.3242135064024
WA,i01.a,2014,30076.2069744797,28.3059852389908,18.253895248687
WA,i01.a,2015,25556.0960242922,27.1187082172875,16.1888901159677
WA,i01.a,2016,35014.7594967618,32.9788444631996,22.0771618611548
WA,i01.a,2017,40686.5887624552,35.9423762137981,25.0993349947298
WA,i01.a,2018,43400.4204257692,37.2356333154628,26.3701861737655
WA,i01.b,2005,206.078831742455,0.472385935199288,0.111973368590127
WA,i01.b,2006,165.701207006831,0.432410710774555,0.0916553948661225
WA,i01.b,2007,232.270864382439,0.447382725066923,0.131660695081576
WA,i01.b,2008,152.015576468543,0.386488071785199,0.0892755360432754
WA,i01.b,2009,233.164252583736,0.429685129733659,0.121459474724228
WA,i01.b,2010,229.407678606059,0.423795718835522,0.120294129500584
WA,i01.b,2011,229.269844467449,0.409707209974234,0.120230611726758
WA,i01.b,2012,165.459307172451,0.380914499572401,0.0822113884105548
WA,i01.b,2013,244.333581462449,0.420615708904151,0.125549334589655
WA,i01.b,2014,253.194182515568,0.43079164041018,0.141382518550722
WA,i01.b,2015,252.367935058062,0.429907242852318,0.141173997754075
WA,i01.b,2016,253.079241021246,0.429550038901802,0.141382249589674
WA,i01.b,2017,221.459117432768,0.405179488982483,0.121777364063825
WA,i01.b,2018,111.014471563354,0.32801984494288,0.0598974533085968
WA,i01.c,2005,20242.8916627685,13.5608239539015,12.035736137655
WA,i01.c,2006,26127.1470664863,16.9427229255777,15.4368417734453
WA,i01.c,2007,29349.8191936881,18.6461303399609,17.2591071586666
WA,i01.c,2008,29077.7832064972,18.6846407080132,17.1000065531409
WA,i01.c,2009,26672.1446301171,17.0758352608508,15.6553312239453
WA,i01.c,2010,21271.5822801823,13.8372686891183,12.3643120112833
WA,i01.c,2011,15297.1873712818,10.3492813909916,8.86486227056165
WA,i01.c,2012,12248.9607952444,8.59473024828884,7.11485120314223
WA,i01.c,2013,13449.5953025978,9.26642042539619,7.74119357948129
WA,i01.c,2014,15926.4178908512,10.6187684571174,9.06371950342605
WA,i01.c,2015,16735.878853117,11.1647291103191,9.52589177501242
WA,i01.c,2016,18536.0038738487,12.0929715374381,10.4836773782854
WA,i01.c,2017,17715.8423677854,11.5298358183765,9.97374214255034
WA,i01.c,2018,14217.2116571838,9.39549873137246,7.92866911291387
WA,i01.d,2005,42882.5861872875,41.8815885535005,20.0566330158582
WA,i01.d,2006,46944.3066056351,43.7707540057386,21.5275276542056
WA,i01.d,2007,53736.2320620513,48.2930603380221,24.7275618500849
WA,i01.d,2008,62974.2999380405,52.9769980127058,29.4887111040182
WA,i01.d,2009,66277.095265055,54.8555946547617,31.4036985618941
WA,i01.d,2010,68244.4640130297,57.718655104785,33.4758235019841
WA,i01.d,2011,67017.4068755499,57.0605216636318,33.53032882666
WA,i01.d,2012,66881.754901321,58.6902782097823,34.0071639438459
WA,i01.d,2013,71568.3873091969,61.156939224075,36.5694280049666
WA,i01.d,2014,79671.8224242042,63.2348385501313,38.7046422544329
WA,i01.d,2015,79316.4984078357,60.4571668848225,36.13813251062
WA,i01.d,2016,77102.0261203934,57.8153410326788,33.6407167545595
WA,i01.d,2017,69517.2754423909,52.5427459280083,28.4557291046826
WA,i01.d,2018,52290.3275858455,43.1066545351787,19.2005170662164
WA,i01.e,2005,38634.7713569046,53.6893816542397,23.5253533021981
WA,i01.e,2006,45653.1917695516,59.7501967475344,27.4757399259272
WA,i01.e,2007,59058.5679764797,69.3247469936046,35.4006618586724
WA,i01.e,2008,75594.0861977075,81.6654280370292,45.3522877520483
WA,i01.e,2009,93828.5426652498,94.5499512846573,56.3999131984736
WA,i01.e,2010,96956.5698651903,98.0413856500618,58.2943261107989
WA,i01.e,2011,97005.1593391804,99.347756268414,58.8578099327026
WA,i01.e,2012,88335.1570784666,96.4098165972356,54.0251319417671
WA,i01.e,2013,68810.3158765641,86.1792276039779,42.2632200246075
WA,i01.e,2014,58241.0828339072,79.2331425985517,36.0380916009237
WA,i01.e,2015,67194.1245940599,87.0405246600104,41.1630885248837
WA,i01.e,2016,58840.6044395655,81.8004390779227,35.5357345291734
WA,i01.e,2017,50717.2036560574,76.6175617416706,30.0475562320762
WA,i01.e,2018,46958.2654805323,74.5358167474733,27.6834790455374
WA,i01.f,2005,828.533316007134,1.137329464318,0.544167888159013
WA,i01.f,2006,1180.35589220082,1.40138426408001,0.758129430926383
WA,i01.f,2007,1463.70252323592,1.58033169571319,0.903565519756877
WA,i01.f,2008,1765.76388531774,1.75480213199459,1.09452904458596
WA,i01.f,2009,3447.37329396521,2.64313942498952,2.05006054698733
WA,i01.f,2010,4965.98229996925,3.4503927090903,2.87380771393174
WA,i01.f,2011,6008.90193867666,3.92479264463775,3.32720107762204
WA,i01.f,2012,6777.62528396427,4.31963037249597,3.71639458622923
WA,i01.f,2013,7824.74382558893,4.84523953513888,4.2607329819075
WA,i01.f,2014,7129.82832183092,4.40041934898176,3.83239914602082
WA,i01.f,2015,5770.85386778445,3.67488782153886,3.08293041200929
WA,i01.f,2016,5588.92752470354,3.61369848036407,3.05317201032675
WA,i01.f,2017,6202.38580815299,3.94644836688143,3.37884521722486
WA,i01.f,2018,6750.95242602377,4.23733741521616,3.64455241819603
WA,i01.g,2005,1048.94939645143,0.8298422796378,0.620677697428109
WA,i01.g,2006,1145.55864171582,0.879514774243773,0.673922685722472
WA,i01.g,2007,1143.70604619012,0.883480615419682,0.673331142220174
WA,i01.g,2008,924.22556602861,0.729752693803559,0.544798244101007
WA,i01.g,2009,676.887323766814,0.581156402262967,0.399075790396277
WA,i01.g,2010,380.13906034807,0.403303013885138,0.222230268070155
WA,i01.g,2011,263.870559804625,0.367858300375711,0.154082397839078
WA,i01.g,2012,242.769290404586,0.347551616028638,0.141035988652153
WA,i01.g,2013,598.663885612699,0.552762456792351,0.356725015515749
WA,i01.g,2014,665.070329891155,0.61131342065508,0.41171595399286
WA,i01.g,2015,935.903819815686,0.767348700486311,0.561777468489295
WA,i01.g,2016,1759.14199715614,1.23202329650387,1.02949370519839
WA,i01.g,2017,2044.96526121931,1.38248691843499,1.19084346433931
WA,i01.g,2018,3027.50896021479,1.91840521465207,1.72213652878306
WA,i01.h,2005,14081.2281218855,23.3845592711629,6.69515436067854
WA,i01.h,2006,15746.0061092674,24.6368593778432,7.441897359714
WA,i01.h,2007,18095.0412445028,25.6052417689341,8.37368264341097
WA,i01.h,2008,20233.1208807392,27.2325537753285,9.33000210721192
WA,i01.h,2009,21676.1374457991,25.8536229214084,9.56104111302221
WA,i01.h,2010,24459.809851819,25.4305737344703,10.3666578723238
WA,i01.h,2011,26921.2535140134,26.9557394902598,10.8875464253566
WA,i01.h,2012,35024.2233213888,29.464498991663,14.2268933823221
WA,i01.h,2013,40955.6977456735,32.3196724932133,16.6386922366839
WA,i01.h,2014,50810.9276103477,38.3421717546194,21.1842102886337
WA,i01.h,2015,55309.2393873363,40.5947623715542,22.8063229751255
WA,i01.h,2016,54504.3894429312,39.7086194176896,22.1538823909445
WA,i01.h,2017,44923.7743431095,35.0879031381851,17.640541208847
WA,i01.h,2018,36824.3393467694,31.1105634423802,13.8504312018097
WA,i01.i,2005,39162.6490745222,25.0006644035015,25.0006644035015
WA,i01.i,2006,39365.9528813788,25.5254769907509,25.5254769907509
WA,i01.i,2007,36120.6105412135,23.9143570110921,23.9143570110921
WA,i01.i,2008,34835.932789854,23.2829189525398,23.2829189525398
WA,i01.i,2009,31758.3141061318,20.9608505201618,20.9608505201618
WA,i01.i,2010,29692.2031899002,18.969800748252,18.969800748252
WA,i01.i,2011,26947.7677703211,16.6060299867431,16.6060299867431
WA,i01.i,2012,27508.325781901,16.6391636494064,16.6391636494064
WA,i01.i,2013,26968.0028924093,15.8734173971434,15.8734173971434
WA,i01.i,2014,31758.4476538712,18.4139524359408,18.4139524359408
WA,i01.i,2015,35046.8049997576,20.0579501349088,20.0579501349088
WA,i01.i,2016,45316.7613886379,25.4368843880607,25.4368843880607
WA,i01.i,2017,49908.1479456854,27.3387203680978,27.3387203680978
WA,i01.i,2018,58072.3325458725,31.4309447890818,31.4309447890818
WA,i02,2005,33270.9254415618,9.01477879916798,9.01139740589279
WA,i02,2006,36746.257192586,9.73372499545273,9.73067477595395
WA,i02,2007,36002.0447777269,9.54235440545988,9.53961743777286
WA,i02,2008,35408.8260424323,9.57270191762469,9.56996412837541
WA,i02,2009,40705.5254924051,11.4826105470348,11.4798417236837
WA,i02,2010,52366.0854999607,15.4283380698198,15.4256746657894
WA,i02,2011,65749.858320683,20.8633467526127,20.8609078305507
WA,i02,2012,84776.6305116419,28.2620491985087,28.2597315484365
WA,i02,2013,94727.1344309676,31.0362540974369,31.0339763790597
WA,i02,2014,103152.067402497,34.0887882260936,34.0865372802462
WA,i02,2015,97616.7146360429,32.3419392006447,32.3396631108832
WA,i02,2016,92165.4542297348,28.8690867589253,28.8670072608496
WA,i02,2017,79433.055404385,22.6954915494022,22.6935381828603
WA,i02,2018,74888.2286882623,20.7902325762268,20.7884076796609
WE,i02,2005,13.8,0.0033136823301296,0.0033136823301296
WE,i02,2006,13.8,0.00323796234894882,0.00323796234894882
WE,i02,2007,13.8,0.0032345992193854,0.0032345992193854
WE,i02,2008,13.8,0.00332686966429578,0.00332686966429578
WE,i02,2009,14,0.00342250169716868,0.00342250169716868
WE,i02,2010,12.9333333333333,0.00321791785557156,0.00321791785557156
WE,i02,2011,10.1333333333333,0.0025894020539994,0.0025894020539994
WE,i02,2012,8.53333333333333,0.00205819351349378,0.00205819351349378
WE,i02,2013,6.93333333333333,0.00147209480063662,0.00147209480063662
WE,i02,2014,8.13333333333333,0.00162040256850655,0.00162040256850655
WE,i02,2015,7.86666666666667,0.00148066383263993,0.00148066383263993
WE,i02,2016,9.46666666666667,0.00177995724219567,0.00177995724219567
WE,i02,2017,8.86666666666667,0.00168207444347116,0.00168207444347116
WE,i02,2018,9.26666666666667,0.00190153437993234,0.00190153437993234
WF,i01.a,2005,21946.7926945758,11.0340780308961,8.91186275816662
WF,i01.a,2006,24746.7078487868,12.2439232715551,10.0461957250167
WF,i01.a,2007,29667.2259431791,14.4945260016557,12.3049139078747
WF,i01.a,2008,47210.3267477227,22.2753706352622,19.96840303583
WF,i01.a,2009,57684.4599506965,27.4289162151827,25.2029992087413
WF,i01.a,2010,79262.1566671895,40.731184333702,38.2647377145748
WF,i01.a,2011,96724.3512678293,50.755963297666,48.361164190368
WF,i01.a,2012,115095.490396417,63.2176545741335,60.6010907133427
WF,i01.a,2013,129875.332028753,76.102191808066,73.4683966564024
WF,i01.a,2014,132325.295042068,79.2395554531128,76.5400791346911
WF,i01.a,2015,109711.326205805,66.3024356446007,63.7599909990783
WF,i01.a,2016,91306.2249318613,55.7410600439455,53.192592085384
WF,i01.a,2017,69299.9288129465,41.5406721972494,39.020203792933
WF,i01.a,2018,38716.8706422795,22.0784253902635,19.3531470688837
WF,i01.b,2005,5328.74857091952,2.43991790507477,1.86102390655499
WF,i01.b,2006,5536.62372537768,2.48713146408348,1.91507028102166
WF,i01.b,2007,7173.12247270387,3.23852830670751,2.59074006577655
WF,i01.b,2008,7094.97556522902,3.15172359519519,2.52208738281896
WF,i01.b,2009,7838.29127093323,3.61244886106137,2.81655760828852
WF,i01.b,2010,6470.25320935662,2.97306811682181,2.31054385476577
WF,i01.b,2011,7648.65328937707,3.4246969168139,2.81923936904885
WF,i01.b,2012,6377.72358151623,2.99707864639673,2.31510720632269
WF,i01.b,2013,5756.03943222605,2.69382272377878,2.08982340159089
WF,i01.b,2014,4466.23004145051,2.19037863166254,1.59876988418292
WF,i01.b,2015,4253.6539707688,2.17986408029563,1.52040171240575
WF,i01.b,2016,2919.32643226233,1.54002592879396,0.960421848528208
WF,i01.b,2017,2928.32593393604,1.56206882406026,1.02127052534836
WF,i01.b,2018,3292.33910635688,1.73867326941836,1.16172986800765
WF,i01.c,2005,117435.680043544,73.7086262897584,46.0475791222471
WF,i01.c,2006,121625.193856411,75.5447939132358,47.1628195464809
WF,i01.c,2007,131372.363512255,78.8814432418594,50.9036122820048
WF,i01.c,2008,150072.09210334,86.3530943975701,57.6250596558276
WF,i01.c,2009,180112.222380994,98.5242423666421,68.6339008745723
WF,i01.c,2010,219489.138038884,123.597524188765,93.3784767094011
WF,i01.c,2011,235305.545847156,134.649106519497,103.726258807508
WF,i01.c,2012,247708.815808605,142.979449801911,114.082591706235
WF,i01.c,2013,225017.62812536,137.801672705787,107.391600475334
WF,i01.c,2014,193108.104023232,127.967392235793,96.3416134726233
WF,i01.c,2015,136065.947604416,95.3267570556474,65.3867245251445
WF,i01.c,2016,102939.067595912,79.6040328530943,48.5380253151475
WF,i01.c,2017,63906.4464075479,58.0567050028517,27.5282891712537
WF,i01.c,2018,53412.2504740476,52.7147995591918,21.9561504984615
WF,i01.d,2005,155581.225197129,75.4835141041775,46.4892401545412
WF,i01.d,2006,165967.287131352,75.1127392078575,46.1631294768441
WF,i01.d,2007,189748.495029975,82.2011078424529,52.6002639324808
WF,i01.d,2008,237567.869860584,95.8194768690077,68.0664576481717
WF,i01.d,2009,302380.267552474,120.837638382139,92.0097543557751
WF,i01.d,2010,427156.575767054,192.519849858931,163.33434593117
WF,i01.d,2011,490797.453391039,229.450551654776,199.392769311983
WF,i01.d,2012,524087.562364958,260.21413773872,226.542605399569
WF,i01.d,2013,534757.608228121,260.700981635918,227.976761192527
WF,i01.d,2014,485524.381714014,241.853264122945,210.068536473185
WF,i01.d,2015,343749.950146004,169.953930364425,137.370592410335
WF,i01.d,2016,264445.751769766,127.980857063045,96.3110419995743
WF,i01.d,2017,184864.853706263,85.5481356272102,54.2975315967898
WF,i01.d,2018,120754.310900223,64.8661754685529,33.7592812468314
WF,i01.e,2005,51262.1466064574,27.9563798549399,19.8733309132736
WF,i01.e,2006,54262.2591389059,29.2564261793694,20.9524568981587
WF,i01.e,2007,64732.9123951653,33.3332590069847,25.1110769475823
WF,i01.e,2008,72772.2122012659,36.8737010753037,28.0410092175005
WF,i01.e,2009,87984.1849818586,43.8405790450588,34.0058320912802
WF,i01.e,2010,93605.2746461252,46.7998268151161,36.5849581027591
WF,i01.e,2011,110044.107648721,53.0296238839504,42.7477979148724
WF,i01.e,2012,125151.549615534,59.5827011114857,48.1506820025304
WF,i01.e,2013,121214.135418571,58.9902823631318,47.2639836126343
WF,i01.e,2014,107655.397805945,53.754108017043,41.9083660779718
WF,i01.e,2015,91505.5027077717,47.7065902596046,35.5222329428241
WF,i01.e,2016,68239.7136246804,38.5416785235881,26.3782798370907
WF,i01.e,2017,41034.6927407053,28.3701791021032,15.6432567894355
WF,i01.e,2018,33172.5167704491,23.9641416772163,11.6924138692682
WF,i01.f,2005,2376.07112214668,1.76402377667695,1.12691578862317
WF,i01.f,2006,2304.39039995588,1.69879918653548,1.05297573080792
WF,i01.f,2007,3007.09447776036,1.91340005082518,1.29274152518795
WF,i01.f,2008,3933.27743411653,2.31194817047535,1.67048647294201
WF,i01.f,2009,5220.03578907694,2.99242942438461,2.27333350113685
WF,i01.f,2010,5986.09304223624,3.41318603718445,2.67925592066301
WF,i01.f,2011,6472.38735616705,3.62929810571233,2.92283246270449
WF,i01.f,2012,6019.14317696962,3.51808012059618,2.76232980310809
WF,i01.f,2013,5069.1824691364,3.09871455510579,2.35192043051975
WF,i01.f,2014,3972.3707051525,2.6821148144169,1.83963262644637
WF,i01.f,2015,2828.31342324246,2.18552550631067,1.30692593247466
WF,i01.f,2016,2104.25198276467,1.7702739856481,0.987659084181633
WF,i01.f,2017,1268.20252130769,1.39082409857689,0.612619204917894
WF,i01.f,2018,1197.84307415788,1.37093960058773,0.553514836284126
WF,i01.g,2005,13991.1747848752,7.37510567234333,5.48648892241616
WF,i01.g,2006,21190.6957086268,9.91926791956026,8.24896040911441
WF,i01.g,2007,24849.8013276391,11.2162094213578,9.51285986470284
WF,i01.g,2008,21631.2288945185,10.0078738586175,8.17534938412685
WF,i01.g,2009,20782.5121006101,9.39483462718746,7.87497088784704
WF,i01.g,2010,28891.5091304733,12.6541130416956,11.4934617507112
WF,i01.g,2011,30608.2852391445,14.4523016991452,12.7481118504614
WF,i01.g,2012,27924.707247806,14.183140086676,11.9295749142329
WF,i01.g,2013,30151.4215981989,14.315684373374,12.8224177750349
WF,i01.g,2014,28534.53450371,13.466259209437,12.1309328362535
WF,i01.g,2015,18563.4088346242,9.22193346788803,7.78599036241028
WF,i01.g,2016,9260.42792064445,4.9128025957609,3.59506275773654
WF,i01.g,2017,8900.29159566285,4.64316452111224,3.3361682441453
WF,i01.g,2018,8530.16752886426,4.61548894682678,3.34121046878137
WF,i01.h,2005,37975.9391277361,12.2057918632365,8.94942680799195
WF,i01.h,2006,45809.9963677596,14.2926888698982,11.1720938052046
WF,i01.h,2007,45171.3830840083,14.9527834690845,11.5122784389574
WF,i01.h,2008,39866.8027243909,14.7258799634748,10.45092523334
WF,i01.h,2009,40466.7139193407,14.9758600602755,10.9052389475485
WF,i01.h,2010,41987.0061455168,15.8107503118815,12.0064947246482
WF,i01.h,2011,49736.9485689277,17.5523745999712,13.6285390127761
WF,i01.h,2012,52347.9220363003,17.5599593312409,13.7201162879578
WF,i01.h,2013,64092.0986125008,20.0101101390273,15.8192567122239
WF,i01.h,2014,65534.0577149701,20.3617617266728,16.0720228071188
WF,i01.h,2015,61435.4931397337,19.3822247059716,14.7698483592702
WF,i01.h,2016,52251.9984255759,16.9586979885629,12.2801156638336
WF,i01.h,2017,48661.409287338,16.5401641408191,11.5845148476695
WF,i01.h,2018,36620.7674646111,14.0088851357783,9.03812103006139
WF,i01.i,2005,406901.462607972,170.224878721839,170.224878721839
WF,i01.i,2006,401975.364871603,162.123684971429,162.123684971429
WF,i01.i,2007,388220.23531669,153.46806639387,153.46806639387
WF,i01.i,2008,394002.956806147,150.559181561438,150.559181561438
WF,i01.i,2009,394865.59963771,146.81498329785,146.81498329785
